# Time	Mean	Std
7.907949790794979172e-01	1.287331655723959134e+00	2.749139771674411273e-02
7.949790794979079145e-01	1.287185798466137676e+00	2.701880727844080052e-02
7.991631799163180228e-01	1.286884929460022420e+00	2.629888239853459680e-02
8.033472803347279090e-01	1.286150748615899619e+00	2.527402355794024572e-02
8.075313807531380172e-01	1.285981614679169160e+00	2.501971195075071083e-02
8.117154811715481255e-01	1.285355030247386399e+00	2.425960259107031239e-02
8.158995815899581228e-01	1.285021441055583802e+00	2.364773427056068855e-02
8.200836820083682310e-01	1.284229378309633685e+00	2.284861922771984702e-02
8.242677824267781173e-01	1.283654286280257129e+00	2.262784265786165622e-02
8.284518828451882255e-01	1.282830245284135806e+00	2.188743052610942624e-02
8.326359832635983338e-01	1.282228707183645122e+00	2.176525346391527255e-02
8.368200836820083310e-01	1.280980491531296783e+00	2.105653945931311097e-02
8.410041841004184393e-01	1.280362881579286904e+00	2.069870052784072642e-02
8.451882845188283255e-01	1.279511424631995187e+00	2.050250683139943214e-02
8.493723849372384338e-01	1.278809007334984038e+00	2.045869187114847734e-02
8.535564853556485421e-01	1.278566138803590047e+00	2.049728309258682865e-02
8.577405857740585393e-01	1.278162251250390957e+00	2.065657986540275770e-02
8.619246861924686476e-01	1.277503138267014560e+00	2.053482441325773372e-02
8.661087866108785338e-01	1.276703730454469055e+00	2.048509049289125999e-02
8.702928870292886421e-01	1.276200024593003635e+00	2.074679898800101119e-02
8.744769874476987503e-01	1.275475704708042946e+00	2.070236527347465300e-02
8.786610878661087476e-01	1.275094436030132394e+00	2.070080467715727443e-02
8.828451882845188559e-01	1.274730623647925443e+00	2.078243126267783486e-02
8.870292887029287421e-01	1.274233496801230769e+00	2.055604768469227253e-02
8.912133891213388504e-01	1.273489519676945569e+00	2.052486077422395125e-02
8.953974895397489586e-01	1.272984379113183184e+00	2.065429146545033276e-02
8.995815899581589559e-01	1.272832725964124334e+00	2.071771916035569996e-02
9.037656903765690641e-01	1.272261357472509014e+00	2.076996663960492193e-02
9.079497907949789504e-01	1.272083359734215380e+00	2.047838640995004039e-02
9.121338912133890586e-01	1.271865794806458894e+00	2.033764199892920330e-02
